,term,coursename,coursesection,Instructor,courseid,book_needed,book_name,book_author,book_edition,book_pubtime,book_ISBN
2901,Term: Winter 18 | ,Name: CMN        001             | ,Section: ALL               | ,"Instructor: SHUBB, A | ",Course ID:                 | ,Required                 ,COMMUNICATION THROUGH PUBLIC           ,Author: SHUBB         ,Edition: ,Published Date: NA,ISBN: 9781680365917
2902,Term: Winter 18 | ,Name: CMN        003Y            | ,Section: ALL               | ,"Instructor: RUIZ, J | ",Course ID:                 | ,Required                 ,COMMUNICATING AT WORK                  ,Author: ADLER         ,Edition: 11TH 13,Published Date: 2013,ISBN: 9780078036804
2903,Term: Winter 18 | ,Name: CMN        012Y            | ,Section: ALL               | ,Instructor:  | ,Course ID:                 | ,Required                 ,SOC 012Y READER                        ,Author: REPRO         ,Edition: 2018   ,Published Date: 2018,ISBN: 000000000000 
2904,Term: Winter 18 | ,Name: CMN        101             | ,Section: ALL               | ,"Instructor: FENG, B | ",Course ID:                 | ,Required                 ,FIRST LOOK AT COMMUNICATION THEORY     ,Author: GRIFFIN       ,Edition: 9TH 15 ,Published Date: 2015,ISBN: 9780073523927
2905,Term: Winter 18 | ,Name: CMN        102             | ,Section: ALL               | ,"Instructor: RUIZ, J | ",Course ID:                 | ,Required                 ,BASICS OF SOCIAL RESEARCH              ,Author: BABBIE        ,Edition: 7TH 17 ,Published Date: 2017,ISBN: 9781305503076
2906,Term: Winter 18 | ,Name: CMN        112             | ,Section: 001               | ,"Instructor: Zhang, Jingwen | ",Course ID: 47774           | ,Required                 ,THE DYNAMICS OF PERSUASION : COMMUNICAT,"Author: PERLOFF, RICHA",Edition: 6      ,Published Date: NA,ISBN: 9781138100329
2907,Term: Winter 18 | ,Name: CMN        120             | ,Section: 001               | ,"Instructor: Brunner, Steven | ",Course ID: 47775           | ,Required                 ,ENGAGING THEORIES IN INTERPERSONAL...  ,Author: BRAITHWAITE   ,Edition: 2ND 15 ,Published Date: 2015,ISBN: 9781452261409
2908,Term: Winter 18 | ,Name: CMN        120             | ,Section: 002               | ,"Instructor: Hefner, Veronica | ",Course ID: 74485           | ,Required                 ,CLOSE ENCOUNTERS                       ,Author: GUERRERO      ,Edition: 5TH 18 ,Published Date: 2018,ISBN: 9781506376721
2909,Term: Winter 18 | ,Name: CMN        123             | ,Section: 001               | ,"Instructor: Feng, Bo | ",Course ID: 47777           | ,Required                 ,INTERCULTURAL COMMUNICATION IN CONTEXTS,Author: MARTIN        ,Edition: 7TH 18 ,Published Date: 2018,ISBN: 9780073523934
2910,Term: Winter 18 | ,Name: CMN        124             | ,Section: 001               | ,"Instructor: Hefner, Veronica | ",Course ID: 74486           | ,Required                 ,FAMILY COMMUNICATION (PB)              ,Author: GALVIN        ,Edition: 9TH 15 ,Published Date: 2015,ISBN: 9780205945238
2911,Term: Winter 18 | ,Name: CMN        130             | ,Section: ALL               | ,"Instructor: BRUNNER, S | ",Course ID:                 | ,Required                 ,GROUP IN SOCIETY                       ,Author: GASTIL        ,Edition: 10     ,Published Date: 2010,ISBN: 9781412924689
2912,Term: Winter 18 | ,Name: CMN        140             | ,Section: ALL               | ,"Instructor: YEGIYAN, N | ",Course ID:                 | ,Required                 ,MEDIA LITERACY                         ,Author: POTTER        ,Edition: 8TH 16 ,Published Date: 2016,ISBN: 9781483379326
2913,Term: Winter 18 | ,Name: CMN        142             | ,Section: 001               | ,"Instructor: Theobald, John | ",Course ID: 74489           | ,Required                 ,NEWS MEDIA                             ,Author: ANDERSON      ,Edition: 16     ,Published Date: 2016,ISBN: 9780190206208
2914,Term: Winter 18 | ,Name: CMN        146             | ,Section: 001               | ,"Instructor: Hether, Heather | ",Course ID: 47784           | ,Required                 ,MADE TO STICK                          ,Author: HEATH         ,Edition: 07     ,Published Date: 2007,ISBN: 9781400064281
2915,Term: Winter 18 | ,Name: CMN        146             | ,Section: 001               | ,"Instructor: Hether, Heather | ",Course ID: 47784           | ,Required                 ,PUBLIC COMMUNICATION CAMPAIGNS         ,Author: RICE          ,Edition: 4TH 13 ,Published Date: 2013,ISBN: 9781412987707
2916,Term: Winter 18 | ,Name: CMN        161             | ,Section: 001               | ,"Instructor: Hether, Heather | ",Course ID: 74554           | ,Required                 ,COMMUNICATING ABOUT HEALTH             ,Author: DUPRE         ,Edition: 5TH 17 ,Published Date: 2017,ISBN: 9780190275686
2917,Term: Winter 18 | ,Name: CMN        211             | ,Section: 001               | ,"Instructor: Bell, Robert | ",Course ID: 74493           | ,Required                 ,ASKING QUESTIONS                       ,Author: BRADBURN      ,Edition: 04     ,Published Date: 2004,ISBN: 9780787970888
2918,Term: Winter 18 | ,Name: CMN        211             | ,Section: 001               | ,"Instructor: Bell, Robert | ",Course ID: 74493           | ,Required                 ,SURVEY METHODOLOGY                     ,Author: GROVES        ,Edition: 2ND 09 ,Published Date: 2009,ISBN: 9780470465462
2919,Term: Winter 18 | ,Name: COM        001             | ,Section: 001               | ,"Instructor: Matheson, Linda | ",Course ID: 48028           | ,Required                 ,"ELECTRA,PHOENICIAN WOMEN,BACCHAE...    ",Author: EURIPIDES     ,Edition: 11     ,Published Date: 2011,ISBN: 9781603844604
2920,Term: Winter 18 | ,Name: COM        001             | ,Section: 001               | ,"Instructor: Matheson, Linda | ",Course ID: 48028           | ,Required                 ,EPIC OF GILGAMESH                      ,Author: GEORGE        ,Edition: 99     ,Published Date: 1999,ISBN: 9780140449198
2921,Term: Winter 18 | ,Name: COM        001             | ,Section: 001               | ,"Instructor: Matheson, Linda | ",Course ID: 48028           | ,Required                 ,GENESIS                                ,Author: ALTER         ,Edition: 96     ,Published Date: 1996,ISBN: 9780393316704
2922,Term: Winter 18 | ,Name: COM        001             | ,Section: 001               | ,"Instructor: Matheson, Linda | ",Course ID: 48028           | ,Required                 ,ODYSSEY                                ,Author: HOMER         ,Edition: 00     ,Published Date: 2000,ISBN: 9780872204843
2923,Term: Winter 18 | ,Name: COM        001             | ,Section: 001               | ,"Instructor: Matheson, Linda | ",Course ID: 48028           | ,Required                 ,SYMPOSIUM (9540195)                    ,Author: PLATO         ,Edition: 94     ,Published Date: 1994,ISBN: 9780199540198
2924,Term: Winter 18 | ,Name: COM        001             | ,Section: 002               | ,"Instructor: Einarsdottir, Anna | ",Course ID: 48029           | ,Required                 ,BACCHAE+OTHER PLAYS                    ,Author: EURIPIDES     ,Edition: (REV)05,Published Date: 2005,ISBN: 9780140447262
2925,Term: Winter 18 | ,Name: COM        001             | ,Section: 002               | ,"Instructor: Einarsdottir, Anna | ",Course ID: 48029           | ,Required                 ,EPIC OF GILGAMESH                      ,Author: SANDARS       ,Edition: 72     ,Published Date: 1972,ISBN: 9780140441000
2926,Term: Winter 18 | ,Name: COM        001             | ,Section: 002               | ,"Instructor: Einarsdottir, Anna | ",Course ID: 48029           | ,Required                 ,MEDEA                                  ,Author: EURIPIDES     ,Edition: 08     ,Published Date: 2008,ISBN: 9780872209237
2927,Term: Winter 18 | ,Name: COM        001             | ,Section: 002               | ,"Instructor: Einarsdottir, Anna | ",Course ID: 48029           | ,Required                 ,ODYSSEY                                ,Author: HOMER         ,Edition: 00     ,Published Date: 2000,ISBN: 9780872204843
2928,Term: Winter 18 | ,Name: COM        001             | ,Section: 002               | ,"Instructor: Einarsdottir, Anna | ",Course ID: 48029           | ,Required                 ,PROSE EDDA                             ,Author: STURLUSON     ,Edition: 05     ,Published Date: 2005,ISBN: 9780140447552
2929,Term: Winter 18 | ,Name: COM        001             | ,Section: 002               | ,"Instructor: Einarsdottir, Anna | ",Course ID: 48029           | ,Optional                 ,GENESIS                                ,Author: ALTER         ,Edition: 96     ,Published Date: 1996,ISBN: 9780393316704
2930,Term: Winter 18 | ,Name: COM        001             | ,Section: 003               | ,"Instructor: Young, Deborah | ",Course ID: 48030           | ,Required                 ,AESCHYLUS II                           ,Author: AESCHYLUS     ,Edition: 3RD 13 ,Published Date: 2013,ISBN: 9780226311470
2931,Term: Winter 18 | ,Name: COM        001             | ,Section: 003               | ,"Instructor: Young, Deborah | ",Course ID: 48030           | ,Required                 ,CONFESSIONS                            ,Author: ST.AUGUSTINE  ,Edition: 61     ,Published Date: 1961,ISBN: 9780140441147
2932,Term: Winter 18 | ,Name: COM        001             | ,Section: 003               | ,"Instructor: Young, Deborah | ",Course ID: 48030           | ,Required                 ,EPIC OF GILGAMESH                      ,Author: GEORGE        ,Edition: 99     ,Published Date: 1999,ISBN: 9780140449198
2933,Term: Winter 18 | ,Name: COM        001             | ,Section: 003               | ,"Instructor: Young, Deborah | ",Course ID: 48030           | ,Required                 ,"HOLY BIBLE,REVISED STANDARD VERSION    ",Author: BIBLE         ,Edition: 62     ,Published Date: 1962,ISBN: 9780452006478
2934,Term: Winter 18 | ,Name: COM        001             | ,Section: 003               | ,"Instructor: Young, Deborah | ",Course ID: 48030           | ,Required                 ,MEDEA                                  ,Author: EURIPIDES     ,Edition: 08     ,Published Date: 2008,ISBN: 9780872209237
2935,Term: Winter 18 | ,Name: COM        001             | ,Section: 003               | ,"Instructor: Young, Deborah | ",Course ID: 48030           | ,Required                 ,ODYSSEY                                ,Author: HOMER         ,Edition: 96     ,Published Date: 1996,ISBN: 9780140268867
2936,Term: Winter 18 | ,Name: COM        001             | ,Section: 003               | ,"Instructor: Young, Deborah | ",Course ID: 48030           | ,Required                 ,SYMPOSIUM                              ,Author: PLATO         ,Edition: 89     ,Published Date: 1989,ISBN: 9780872200760
2937,Term: Winter 18 | ,Name: COM        002             | ,Section: 001               | ,"Instructor: Straub, James | ",Course ID: 48031           | ,Required                 ,PARZIVAL                               ,Author: VONESCHENBACH ,Edition: 80     ,Published Date: 1980,ISBN: 9780140443615
2938,Term: Winter 18 | ,Name: COM        002             | ,Section: 001               | ,"Instructor: Straub, James | ",Course ID: 48031           | ,Required                 ,SAGA OF VOLSUNGS                       ,Author: BYOCK         ,Edition: 90     ,Published Date: 1990,ISBN: 9780140447385
2939,Term: Winter 18 | ,Name: COM        002             | ,Section: 002               | ,"Instructor: Talbott, Nicholas | ",Course ID: 48032           | ,Required                 ,CELESTINA                              ,Author: DEROJAS       ,Edition: 10     ,Published Date: 2010,ISBN: 9780143106098
2940,Term: Winter 18 | ,Name: COM        002             | ,Section: 002               | ,"Instructor: Talbott, Nicholas | ",Course ID: 48032           | ,Required                 ,DON QUIXOTE                            ,Author: CERVANTES     ,Edition: 05     ,Published Date: 2005,ISBN: 9780060934347
2941,Term: Winter 18 | ,Name: COM        002             | ,Section: 002               | ,"Instructor: Talbott, Nicholas | ",Course ID: 48032           | ,Required                 ,INFERNO                                ,Author: DANTE         ,Edition: 05     ,Published Date: 2005,ISBN: 9780345483577
2942,Term: Winter 18 | ,Name: COM        002             | ,Section: 002               | ,"Instructor: Talbott, Nicholas | ",Course ID: 48032           | ,Required                 ,SIR GAWAIN+THE GREEN KNIGHT            ,Author: STONE         ,Edition: (2ND)74,Published Date: 1974,ISBN: 9780140440928
2943,Term: Winter 18 | ,Name: COM        003             | ,Section: 001               | ,"Instructor: Snaebjoernsson, Magn | ",Course ID: 48036           | ,Required                 ,COMMUNIST MANIFESTO                    ,Author: MARX          ,Edition: 04     ,Published Date: 2004,ISBN: 9781551113333
2944,Term: Winter 18 | ,Name: COM        003             | ,Section: 001               | ,"Instructor: Snaebjoernsson, Magn | ",Course ID: 48036           | ,Required                 ,CRIME+PUNISHMENT                       ,Author: DOSTOEVSKY    ,Edition: 92     ,Published Date: 1992,ISBN: 9780679734505
2945,Term: Winter 18 | ,Name: COM        003             | ,Section: 001               | ,"Instructor: Snaebjoernsson, Magn | ",Course ID: 48036           | ,Required                 ,ISLAND OF DR.MOREAU >CANADIAN<         ,Author: WELLS         ,Edition: 09     ,Published Date: 2009,ISBN: 9781551113272
2946,Term: Winter 18 | ,Name: COM        003             | ,Section: 001               | ,"Instructor: Snaebjoernsson, Magn | ",Course ID: 48036           | ,Required                 ,VOYAGE IN DARK (LARGE FORMAT)          ,Author: RHYS          ,Edition: 82     ,Published Date: 1982,ISBN: 9780393311464
2947,Term: Winter 18 | ,Name: COM        003             | ,Section: 002               | ,"Instructor: Konick-Seese, Jeremy | ",Course ID: 48037           | ,Required                 ,CRIME+PUNISHMENT                       ,Author: DOSTOEVSKY    ,Edition: 92     ,Published Date: 1992,ISBN: 9780679734505
2948,Term: Winter 18 | ,Name: COM        003             | ,Section: 002               | ,"Instructor: Konick-Seese, Jeremy | ",Course ID: 48037           | ,Required                 ,"GO DOWN,MOSES                          ",Author: FAULKNER      ,Edition: 42     ,Published Date: 1942,ISBN: 9780679732174
2949,Term: Winter 18 | ,Name: COM        003             | ,Section: 002               | ,"Instructor: Konick-Seese, Jeremy | ",Course ID: 48037           | ,Required                 ,GOETHE'S FAUST                         ,Author: GOETHE        ,Edition: 61     ,Published Date: 1961,ISBN: 9780385031141
2950,Term: Winter 18 | ,Name: COM        003             | ,Section: 002               | ,"Instructor: Konick-Seese, Jeremy | ",Course ID: 48037           | ,Required                 ,MADAME BOVARY                          ,Author: FLAUBERT      ,Edition: 2ND 05 ,Published Date: 2005,ISBN: 9780393979176
2951,Term: Winter 18 | ,Name: COM        004             | ,Section: 002               | ,"Instructor: Morrow, Carmine | ",Course ID: 48039           | ,Required                 ,CHAIRMAN MAO WOULD NOT BE AMUSED       ,Author: GOLDBLATT     ,Edition: 95     ,Published Date: 1995,ISBN: 9780802134493
2952,Term: Winter 18 | ,Name: COM        004             | ,Section: 002               | ,"Instructor: Morrow, Carmine | ",Course ID: 48039           | ,Required                 ,MAO II                                 ,Author: DELILLO       ,Edition: 91     ,Published Date: 1991,ISBN: 9780140152746
2953,Term: Winter 18 | ,Name: COM        004             | ,Section: 002               | ,"Instructor: Morrow, Carmine | ",Course ID: 48039           | ,Required                 ,NOODLE MAKER                           ,Author: JIAN          ,Edition: 04     ,Published Date: 2004,ISBN: 9780312424794
2954,Term: Winter 18 | ,Name: COM        004             | ,Section: 002               | ,"Instructor: Morrow, Carmine | ",Course ID: 48039           | ,Required                 ,REPUBLIC OF WINE:A NOVEL               ,Author: YAN           ,Edition: 12     ,Published Date: 2012,ISBN: 9781611457292
2955,Term: Winter 18 | ,Name: COM        004             | ,Section: 002               | ,"Instructor: Morrow, Carmine | ",Course ID: 48039           | ,Required                 ,SEA OF POPPIES                         ,Author: GHOSH         ,Edition: 08     ,Published Date: 2008,ISBN: 9780312428594
2956,Term: Winter 18 | ,Name: COM        004             | ,Section: 003               | ,"Instructor: Matheson, Linda | ",Course ID: 48040           | ,Required                 ,MOONWALKING WITH EINSTEIN              ,Author: FOER          ,Edition: 11     ,Published Date: 2011,ISBN: 9780143120537
2957,Term: Winter 18 | ,Name: COM        004             | ,Section: 003               | ,"Instructor: Matheson, Linda | ",Course ID: 48040           | ,Required                 ,ONE DAY IN LIFE OF IVAN DENISOVICH     ,Author: SOLZHENITSYN  ,Edition: 09     ,Published Date: 2009,ISBN: 9780451228147
2958,Term: Winter 18 | ,Name: COM        004             | ,Section: 003               | ,"Instructor: Matheson, Linda | ",Course ID: 48040           | ,Required                 ,PROMETHEUS RECONSIDERS FIRE            ,"Author: MACLAINE, BREN",Edition: ,Published Date: NA,ISBN: 9781927502631
2959,Term: Winter 18 | ,Name: COM        004             | ,Section: 003               | ,"Instructor: Matheson, Linda | ",Course ID: 48040           | ,Required                 ,REMAINS OF THE DAY                     ,Author: ISHIGURO      ,Edition: 89     ,Published Date: 1989,ISBN: 9780679731726
2960,Term: Winter 18 | ,Name: COM        004             | ,Section: 004               | ,"Instructor: Riddle, Amy | ",Course ID: 74471           | ,Required                 ,EFURU                                  ,Author: NWAPA         ,Edition: 14     ,Published Date: 2014,ISBN: 9781478611011
2961,Term: Winter 18 | ,Name: COM        004             | ,Section: 004               | ,"Instructor: Riddle, Amy | ",Course ID: 74471           | ,Required                 ,FISHERMEN                              ,Author: OBIOMA        ,Edition: 16     ,Published Date: 2016,ISBN: 9780316338356
2962,Term: Winter 18 | ,Name: COM        004             | ,Section: 004               | ,"Instructor: Riddle, Amy | ",Course ID: 74471           | ,Required                 ,HOUSE OF JASMINE                       ,Author: MEGUID        ,Edition: 12     ,Published Date: 2012,ISBN: 9781566568821
2963,Term: Winter 18 | ,Name: COM        004             | ,Section: 004               | ,"Instructor: Riddle, Amy | ",Course ID: 74471           | ,Required                 ,ICARUS GIRL                            ,Author: OYEYEMI       ,Edition: 05     ,Published Date: 2005,ISBN: 9781400078752
2964,Term: Winter 18 | ,Name: COM        005             | ,Section: ALL               | ,Instructor: TBD | ,Course ID:                 | ,Required                 ,CLASSIC FAIRY TALES                    ,Author: TATAR         ,Edition: 2ND 17 ,Published Date: 2017,ISBN: 9780393602975
2965,Term: Winter 18 | ,Name: COM        005             | ,Section: ALL               | ,Instructor: TBD | ,Course ID:                 | ,Required                 ,COMPLETE MAUS:SURVIVOR'S TALE...       ,Author: SPIEGELMAN    ,Edition: 91     ,Published Date: 1991,ISBN: 9780679406419
2966,Term: Winter 18 | ,Name: COM        005             | ,Section: ALL               | ,Instructor: TBD | ,Course ID:                 | ,Required                 ,WONDERFUL WIZARD OF OZ                 ,Author: BAUM          ,Edition: 96     ,Published Date: 1996,ISBN: 9780486291161
2967,Term: Winter 18 | ,Name: COM        007             | ,Section: ALL               | ,"Instructor: PARRISH, T | ",Course ID:                 | ,Required                 ,AMULET                                 ,Author: BOLANO        ,Edition: 08     ,Published Date: 2008,ISBN: 9780811217460
2968,Term: Winter 18 | ,Name: COM        007             | ,Section: ALL               | ,"Instructor: PARRISH, T | ",Course ID:                 | ,Required                 ,BLOW-UP+OTHER STORIES                  ,Author: CORTAZAR      ,Edition: 67     ,Published Date: 1967,ISBN: 9780394728810
2969,Term: Winter 18 | ,Name: COM        007             | ,Section: ALL               | ,"Instructor: PARRISH, T | ",Course ID:                 | ,Required                 ,COMFORTERS                             ,Author: SPARK         ,Edition: 14     ,Published Date: 2014,ISBN: 9780811223003
2970,Term: Winter 18 | ,Name: COM        007             | ,Section: ALL               | ,"Instructor: PARRISH, T | ",Course ID:                 | ,Required                 ,INVITATION TO A BEHEADING              ,Author: NABOKOV       ,Edition: 59     ,Published Date: 1959,ISBN: 9780679725312
2971,Term: Winter 18 | ,Name: COM        007             | ,Section: ALL               | ,"Instructor: PARRISH, T | ",Course ID:                 | ,Required                 ,LABYRINTHS                             ,Author: BORGES        ,Edition: 07     ,Published Date: 2007,ISBN: 9780811216999
2972,Term: Winter 18 | ,Name: COM        007             | ,Section: ALL               | ,"Instructor: PARRISH, T | ",Course ID:                 | ,Required                 ,ROAD                                   ,Author: MCCARTHY      ,Edition: 06     ,Published Date: 2006,ISBN: 9780307387899
2973,Term: Winter 18 | ,Name: COM        007             | ,Section: ALL               | ,"Instructor: PARRISH, T | ",Course ID:                 | ,Required                 ,SIX CHARACTERS IN SEARCH OF AN AUTHOR..,Author: PIRANDELLO    ,Edition: 95     ,Published Date: 1995,ISBN: 9780140189223
2974,Term: Winter 18 | ,Name: COM        007             | ,Section: ALL               | ,"Instructor: PARRISH, T | ",Course ID:                 | ,Required                 ,SLAUGHTERHOUSE-FIVE                    ,Author: VONNEGUT      ,Edition: 68     ,Published Date: 1968,ISBN: 9780440180296
2975,Term: Winter 18 | ,Name: COM        007             | ,Section: ALL               | ,"Instructor: PARRISH, T | ",Course ID:                 | ,Required                 ,TURN OF THE SCREW+OTHER STORIES        ,Author: JAMES         ,Edition: 08     ,Published Date: 2008,ISBN: 9780199536177
2976,Term: Winter 18 | ,Name: COM        010B            | ,Section: ALL               | ,Instructor: TBD | ,Course ID:                 | ,Required                 ,ARABIAN NIGHTS                         ,Author: MAHDI         ,Edition: 90     ,Published Date: 1990,ISBN: 9780393331660
2977,Term: Winter 18 | ,Name: COM        010B            | ,Section: ALL               | ,Instructor: TBD | ,Course ID:                 | ,Required                 ,BOOK OF CHUANG TZU                     ,Author: PALMER        ,Edition: 07     ,Published Date: 2007,ISBN: 9780140455373
2978,Term: Winter 18 | ,Name: COM        010B            | ,Section: ALL               | ,Instructor: TBD | ,Course ID:                 | ,Required                 ,DECAMERON (9540411)                    ,Author: BOCCACCIO     ,Edition: 93     ,Published Date: 1993,ISBN: 9780199540419
2979,Term: Winter 18 | ,Name: COM        010B            | ,Section: ALL               | ,Instructor: TBD | ,Course ID:                 | ,Required                 ,HOUR OF THE STAR                       ,Author: LISPECTOR     ,Edition: (2ND)11,Published Date: 2011,ISBN: 9780811219495
2980,Term: Winter 18 | ,Name: COM        161A            | ,Section: 001               | ,"Instructor: Finney, Gail | ",Course ID: 74393           | ,Required                 ,ARISTOTLE'S POETICS                    ,Author: ARISTOTLE     ,Edition: 61     ,Published Date: 1961,ISBN: 9780809005277
2981,Term: Winter 18 | ,Name: COM        161A            | ,Section: 001               | ,"Instructor: Finney, Gail | ",Course ID: 74393           | ,Required                 ,ENDGAME+ACT WITHOUT WORDS              ,Author: BECKETT       ,Edition: 57     ,Published Date: 1957,ISBN: 9780802144393
2982,Term: Winter 18 | ,Name: COM        161A            | ,Section: 001               | ,"Instructor: Finney, Gail | ",Course ID: 74393           | ,Required                 ,"FAUST:TRAGEDY,PARTS ONE+TWO-REVISED    ",Author: GOETHE        ,Edition: 14     ,Published Date: 2014,ISBN: 9780300189698
2983,Term: Winter 18 | ,Name: COM        161A            | ,Section: 001               | ,"Instructor: Finney, Gail | ",Course ID: 74393           | ,Required                 ,HAMLET (NORTON CRITICAL)               ,Author: SHAKESPEARE   ,Edition: 11     ,Published Date: 2011,ISBN: 9780393929584
2984,Term: Winter 18 | ,Name: COM        161A            | ,Section: 001               | ,"Instructor: Finney, Gail | ",Course ID: 74393           | ,Required                 ,MEDEA+OTHER PLAYS                      ,Author: EURIPIDES     ,Edition: 63     ,Published Date: 1963,ISBN: 9780140441291
2985,Term: Winter 18 | ,Name: COM        161A            | ,Section: 001               | ,"Instructor: Finney, Gail | ",Course ID: 74393           | ,Required                 ,MISS JULIE+OTHER PLAYS  (38042)        ,Author: STRINDBERG    ,Edition: 98     ,Published Date: 1998,ISBN: 9780199538041
2986,Term: Winter 18 | ,Name: COM        161A            | ,Section: 001               | ,"Instructor: Finney, Gail | ",Course ID: 74393           | ,Required                 ,MOTHER COURAGE+HER CHILDREN            ,Author: HARE          ,Edition: 10     ,Published Date: 2010,ISBN: 9780413702906
2987,Term: Winter 18 | ,Name: COM        161A            | ,Section: 001               | ,"Instructor: Finney, Gail | ",Course ID: 74393           | ,Required                 ,PHEDRE                                 ,Author: RACINE        ,Edition: 89     ,Published Date: 1989,ISBN: 9780140445916
2988,Term: Winter 18 | ,Name: COM        161A            | ,Section: 001               | ,"Instructor: Finney, Gail | ",Course ID: 74393           | ,Required                 ,TOPDOG/UNDERDOG                        ,Author: PARKS         ,Edition: 02     ,Published Date: 2002,ISBN: 9780822219835
2989,Term: Winter 18 | ,Name: COM        161A            | ,Section: 001               | ,"Instructor: Finney, Gail | ",Course ID: 74393           | ,Required                 ,TRAGEDY:VERY SHORT INTRODUCTION        ,Author: POOLE         ,Edition: 05     ,Published Date: 2005,ISBN: 9780192802354
2990,Term: Winter 18 | ,Name: COM        166             | ,Section: 001               | ,"Instructor: Motlagh, Amy | ",Course ID: 74394           | ,Required                 ,ARABESQUES                             ,Author: SHAMMAS       ,Edition: 88     ,Published Date: 1988,ISBN: 9780520228320
2991,Term: Winter 18 | ,Name: COM        166             | ,Section: 001               | ,"Instructor: Motlagh, Amy | ",Course ID: 74394           | ,Required                 ,IN THE LAND OF ISRAEL                  ,Author: OZ            ,Edition: 93     ,Published Date: 1993,ISBN: 9780156481144
2992,Term: Winter 18 | ,Name: COM        166             | ,Section: 001               | ,"Instructor: Motlagh, Amy | ",Course ID: 74394           | ,Required                 ,SNOW                                   ,Author: PAMUK         ,Edition: 04     ,Published Date: 2004,ISBN: 9780375706868
2993,Term: Winter 18 | ,Name: COM        166             | ,Section: 001               | ,"Instructor: Motlagh, Amy | ",Course ID: 74394           | ,Required                 ,SPACE BETWEEN US                       ,Author: PIRZAD        ,Edition: ,Published Date: NA,ISBN: 9781851689972
2994,Term: Winter 18 | ,Name: COM        166             | ,Section: 001               | ,"Instructor: Motlagh, Amy | ",Course ID: 74394           | ,Required                 ,YACOUBIAN BUILDING:A NOVEL             ,Author: AL ASWANY     ,Edition: 04     ,Published Date: 2004,ISBN: 9780060878139
2995,Term: Winter 18 | ,Name: COM        168B            | ,Section: 001               | ,"Instructor: Parrish, Timothy | ",Course ID: 74395           | ,Required                 ,DEATH OF IVAN ILYICH                   ,Author: TOLSTOY       ,Edition: 12     ,Published Date: 2012,ISBN: 9780307951335
2996,Term: Winter 18 | ,Name: COM        168B            | ,Section: 001               | ,"Instructor: Parrish, Timothy | ",Course ID: 74395           | ,Required                 ,FOUR MAJOR PLAYS  (36198)              ,Author: IBSEN         ,Edition: 94     ,Published Date: 1994,ISBN: 9780199536191
2997,Term: Winter 18 | ,Name: COM        168B            | ,Section: 001               | ,"Instructor: Parrish, Timothy | ",Course ID: 74395           | ,Required                 ,LOST LADY                              ,Author: CATHER        ,Edition: 23     ,Published Date: 1923,ISBN: 9780679728870
2998,Term: Winter 18 | ,Name: COM        168B            | ,Section: 001               | ,"Instructor: Parrish, Timothy | ",Course ID: 74395           | ,Required                 ,MADAME BOVARY (WALL)                   ,Author: FLAUBERT      ,Edition: 92     ,Published Date: 1992,ISBN: 9780140449129
2999,Term: Winter 18 | ,Name: COM        168B            | ,Section: 001               | ,"Instructor: Parrish, Timothy | ",Course ID: 74395           | ,Required                 ,OLD MAN GORIOT                         ,Author: BALZAC        ,Edition: 11     ,Published Date: 2011,ISBN: 9780140449723
3000,Term: Winter 18 | ,Name: COM        168B            | ,Section: 001               | ,"Instructor: Parrish, Timothy | ",Course ID: 74395           | ,Required                 ,PORTRAIT OF A LADY                     ,Author: JAMES         ,Edition: 11     ,Published Date: 2011,ISBN: 9780141441269
3001,Term: Winter 18 | ,Name: COM        168B            | ,Section: 001               | ,"Instructor: Parrish, Timothy | ",Course ID: 74395           | ,Required                 ,THERESE RAQUIN                         ,Author: ZOLA          ,Edition: 05     ,Published Date: 2005,ISBN: 9780140449440
3002,Term: Winter 18 | ,Name: COM        168B            | ,Section: 001               | ,"Instructor: Parrish, Timothy | ",Course ID: 74395           | ,Required                 ,YELLOW SOFA                            ,Author: DEQUEIROS     ,Edition: 96     ,Published Date: 1996,ISBN: 9780811213394
3003,Term: Winter 18 | ,Name: CRD        142             | ,Section: ALL               | ,"Instructor: GALT, R | ",Course ID:                 | ,Required                 ,RECLAIMING THE COMMONS FOR THE COMMON G,"Author: MENZIES, HEATH",Edition: ,Published Date: NA,ISBN: 9780865717589
3004,Term: Winter 18 | ,Name: CRD        142             | ,Section: ALL               | ,"Instructor: GALT, R | ",Course ID:                 | ,Required                 ,"RURAL GEOGRAPHY:PROCESSES,RESPONSES... ",Author: WOODS         ,Edition: 05     ,Published Date: 2005,ISBN: 9780761947615
3005,Term: Winter 18 | ,Name: CRD        142             | ,Section: ALL               | ,"Instructor: GALT, R | ",Course ID:                 | ,Required                 ,TAKE BACK THE ECONOMY                  ,Author: GIBSON-GRAHAM ,Edition: 13     ,Published Date: 2013,ISBN: 9780816676071
3006,Term: Winter 18 | ,Name: CRD        158             | ,Section: 001               | ,"Instructor: Brinkley, Catherine | ",Course ID: 48346           | ,Required                 ,CALIFORNIA CRACKUP                     ,Author: MATHEWS       ,Edition: 10     ,Published Date: 2010,ISBN: 9780520266568
3007,Term: Winter 18 | ,Name: CRD        158             | ,Section: 001               | ,"Instructor: Brinkley, Catherine | ",Course ID: 48346           | ,Required                 ,GOVERNING CALIFORNIA                   ,Author: RARICK        ,Edition: 13     ,Published Date: 2013,ISBN: 9780877724438
