,did,cid,cname
6186,23494,9316843,"198 -005 -Yeh, Michelle"
6187,23494,9316844,198 -006 -The Staff
6188,23494,9316845,199 -000 -The Staff
6189,23494,9316846,"199 -001 -Chu, Chengzhi"
6190,23494,9316847,"199 -002 -Halperin, Mark"
6191,23494,9316848,"199 -003 -He, Yuming"
6192,23494,9316849,"199 -004 -Chen, Xiaomei"
6193,23494,9316850,"199 -005 -Yeh, Michelle"
6194,23494,9316851,199 -006 -The Staff
6195,23494,9316852,299 -000 -The Staff
6196,23494,9316853,"299 -001 -Chu, Chengzhi"
6197,23494,9316854,"299 -002 -Halperin, Mark"
6198,23494,9316855,"299 -003 -He, Yuming"
6199,23494,9316856,"299 -004 -Chen, Xiaomei"
6200,23494,9316857,"299 -005 -Yeh, Michelle"
6201,23494,9316858,299 -006 -The Staff
6202,23494,9316859,396 -000 -The Staff
6203,23494,9316860,"396 -001 -Chu, Chengzhi"
6204,23494,9316861,"396 -002 -Chen, Xiaomei"
6205,23495,9304053,"001 -ALL -BRELINSKI, T"
6206,23495,9304057,"004 -ALL -BRELINSKI, T"
6207,23495,9316870,"010 -001 -Driscoll, David"
6208,23495,9316871,"025 -001 -Stem, Melissa"
6209,23495,9364674,"030 -ALL -RUNDIN, ALBU, J"
6210,23495,9316873,098 -000 -The Staff
6211,23495,9316874,"098 -001 -Popescu, Valentina"
6212,23495,9316875,"110 -001 -Seal, Carey"
6213,23495,9298211,125 -ALL -TBD
6214,23495,9316877,"140 -001 -Driscoll, David"
6215,23495,9304063,"142 -001 -Popescu, Valentina"
6216,23495,9316878,194HA -000 -The Staff
6217,23495,9316879,"194HA -001 -Stem, Stephen"
6218,23495,9316880,"194HA -002 -Seal, Carey"
6219,23495,9316881,"194HA -003 -Seal, Carey"
6220,23495,9316882,"194HA -004 -Brelinski, Timothy"
6221,23495,9316883,194HB -000 -The Staff
6222,23495,9316884,"194HB -001 -Seal, Carey"
6223,23495,9316885,"194HB -002 -Albu, Emily"
6224,23495,9316886,"194HB -003 -Stem, Stephen"
6225,23495,9316887,197TC -000 -The Staff
6226,23495,9316888,"197TC -001 -Roller, Lynn"
6227,23495,9316889,197TC -002 -The Staff
6228,23495,9316890,"197TC -003 -Stem, Stephen"
6229,23495,9316891,"197TC -005 -Rundin, John"
6230,23495,9316892,"197TC -006 -Seal, Carey"
6231,23495,9316893,198 -000 -The Staff
6232,23495,9316894,198 -001 -The Staff
6233,23495,9316895,"198 -002 -Albu, Emily"
6234,23495,9316896,"198 -003 -Sharlet, Jocelyn"
6235,23495,9316897,"198 -004 -Rundin, John"
6236,23495,9316898,198 -005 -The Staff
6237,23495,9316899,199 -000 -The Staff
6238,23495,9316900,"199 -001 -Brelinski, Timothy"
6239,23495,9316901,199 -002 -The Staff
6240,23495,9316902,"199 -003 -Albu, Emily"
6241,23495,9316903,"199 -004 -Stem, Stephen"
6242,23495,9316904,"199 -005 -Chauhan, Poonam"
6243,23495,9316905,"199 -006 -Popescu, Valentina"
6244,23495,9316906,"199 -007 -Rundin, John"
6245,23495,9401917,"200B -001 -Uhlig, Anna"
6246,23495,9316907,299 -000 -The Staff
6247,23495,9316908,"299 -001 -Albu, Emily"
6248,23495,9316909,"299 -002 -Brelinski, Timothy"
6249,23495,9316910,"299 -003 -Chin, Catherine"
6250,23495,9316911,"299 -004 -Hexter, Ralph"
6251,23495,9316912,"299 -005 -Hutton, Shennan"
6252,23495,9316913,"299 -006 -Rundin, John"
6253,23495,9316914,"299 -007 -Popescu, Valentina"
6254,23495,9316915,"299 -008 -Roller, Lynn"
6255,23495,9316916,299 -009 -The Staff
6256,23495,9316917,"299 -010 -Seal, Carey"
6257,23495,9316918,"299 -011 -Stem, Stephen"
6258,23495,9316919,299 -012 -The Staff
6259,23495,9316920,"299 -013 -Uhlig, Anna"
6260,23495,9316921,299 -014 -The Staff
6261,23495,9316922,299 -015 -The Staff
6262,23495,9316923,299 -016 -The Staff
6263,23495,9316924,"396 -001 -Chin, Catherine"
6264,23495,9316925,"396 -002 -Albu, Emily"
6265,23495,9316926,"396 -003 -Webster, Colin"
6266,23495,9316927,"396 -004 -Sharlet, Jocelyn"
6267,23495,9368094,"396 -005 -Rundin, John"
6268,23498,9349795,"001 -ALL -SHUBB, A"
6269,23498,9356990,"003Y -ALL -RUIZ, J"
6270,23498,9316960,"010V -A01 -Theobald, John"
6271,23498,9316961,"010V -A02 -Theobald, John"
6272,23498,9316962,"010V -A03 -Theobald, John"
6273,23498,9316963,"010V -A04 -Theobald, John"
6274,23498,9316964,"010V -A05 -Theobald, John"
6275,23498,9316965,"010V -A06 -Theobald, John"
6276,23498,9316966,"010V -A07 -Theobald, John"
6277,23498,9389047,012Y -ALL -
6278,23498,9316973,"076 -A01 -Pena, Jorge"
6279,23498,9316974,"076 -A02 -Pena, Jorge"
6280,23498,9316975,099 -001 -The Staff
6281,23498,9316976,"099 -002 -Bell, Robert"
6282,23498,9316977,"099 -003 -Berger, Charles"
6283,23498,9316978,099 -004 -The Staff
6284,23498,9316979,"099 -005 -Motley, Michael"
6285,23498,9316980,"099 -006 -Theobald, John"
6286,23498,9316981,"099 -007 -Taylor, Laramie"
6287,23498,9316982,"099 -008 -Palomares, Nicholas"
6288,23498,9316983,099 -009 -The Staff
6289,23498,9316984,099 -010 -The Staff
6290,23498,9316985,"099 -021 -Hamilton, Virginia"
6291,23498,9316986,099 -022 -The Staff
6292,23498,9316987,"099 -023 -Shubb, Alisa"
6293,23498,9316988,"099 -024 -Puckering, Catherine"
6294,23498,9316989,099 -025 -The Staff
6295,23498,9316990,099 -031 -The Staff
6296,23498,9316991,"099 -032 -Pena, Jorge"
6297,23498,9316992,099 -033 -The Staff
6298,23498,9316993,099 -034 -The Staff
6299,23498,9316994,099 -035 -The Staff
6300,23498,9316995,099 -036 -The Staff
6301,23498,9316996,099 -037 -The Staff
6302,23498,9316997,099 -038 -The Staff
6303,23498,9316998,099 -039 -The Staff
6304,23498,9364672,"101 -ALL -FENG, B"
6305,23498,9356989,"102 -ALL -RUIZ, J"
6306,23498,9317003,"112 -001 -Zhang, Jingwen"
6307,23498,9317004,"120 -001 -Brunner, Steven"
6308,23498,9317005,"120 -002 -Hefner, Veronica"
6309,23498,9317006,"123 -001 -Feng, Bo"
6310,23498,9317007,"124 -001 -Hefner, Veronica"
6311,23498,9349807,"130 -ALL -BRUNNER, S"
6312,23498,9317010,"136 -001 -Hamilton, Virginia"
6313,23498,9317011,"139 -001 -Barnett, George"
6314,23498,9349808,"140 -ALL -YEGIYAN, N"
6315,23498,9317014,"141 -001 -Cingel, Drew"
6316,23498,9317015,"142 -001 -Theobald, John"
6317,23498,9317016,"145 -001 -Cho, Jaeho"
6318,23498,9317017,"146 -001 -Hether, Heather"
6319,23498,9317018,"147 -001 -Cingel, Drew"
6320,23498,9317019,"161 -001 -Hether, Heather"
6321,23498,9317020,"170V -A01 -Hilbert, Martin"
6322,23498,9317021,"170V -A02 -Hilbert, Martin"
6323,23498,9317022,"174 -001 -Shen, Cuihua"
6324,23498,9346193,"176 -A01 -Pena, Jorge"
6325,23498,9346194,"176 -A02 -Pena, Jorge"
6326,23498,9317023,192 -000 -The Staff
6327,23498,9317024,192 -001 -The Staff
6328,23498,9317025,"192 -002 -Bell, Robert"
6329,23498,9317026,"192 -003 -Berger, Charles"
6330,23498,9317027,192 -004 -The Staff
6331,23498,9317028,"192 -005 -Motley, Michael"
6332,23498,9317029,"192 -006 -Theobald, John"
6333,23498,9317030,192 -007 -The Staff
6334,23498,9317031,"192 -008 -Palomares, Nicholas"
6335,23498,9317032,"192 -009 -Puckering, Catherine"
6336,23498,9317033,192 -010 -The Staff
6337,23498,9317034,"192 -021 -Hamilton, Virginia"
6338,23498,9317035,192 -022 -The Staff
6339,23498,9317036,"192 -023 -Shubb, Alisa"
6340,23498,9317037,192 -024 -The Staff
6341,23498,9317038,192 -025 -The Staff
6342,23498,9317039,192 -031 -The Staff
6343,23498,9317040,192 -032 -The Staff
6344,23498,9317041,192 -033 -The Staff
6345,23498,9317042,192 -034 -The Staff
6346,23498,9317043,192 -035 -The Staff
6347,23498,9317044,192 -036 -The Staff
6348,23498,9317045,192 -037 -The Staff
6349,23498,9317046,192 -038 -The Staff
6350,23498,9317047,192 -039 -The Staff
6351,23498,9317048,"194H -000 -Zhang, Jingwen"
6352,23498,9317049,194H -001 -The Staff
6353,23498,9317050,"194H -002 -Bell, Robert"
6354,23498,9317051,"194H -003 -Hether, Heather"
6355,23498,9317052,"194H -004 -Barnett, George"
6356,23498,9317053,"194H -005 -Motley, Michael"
6357,23498,9317054,"194H -006 -Theobald, John"
6358,23498,9317055,"194H -007 -Puckering, Catherine"
6359,23498,9317056,"194H -008 -Palomares, Nicholas"
6360,23498,9317057,"194H -009 -Taylor, Laramie"
6361,23498,9317058,"194H -010 -Yegiyan, Narine"
6362,23498,9317059,"194H -021 -Hamilton, Virginia"
6363,23498,9317060,"194H -022 -Feng, Bo"
6364,23498,9317061,"194H -023 -Shubb, Alisa"
6365,23498,9317062,"194H -024 -Ruiz, Jeanette"
6366,23498,9317063,"194H -025 -Hilbert, Martin"
6367,23498,9317064,194H -031 -The Staff
6368,23498,9317065,"194H -032 -Pena, Jorge"
6369,23498,9317066,194H -033 -The Staff
6370,23498,9317067,194H -034 -The Staff
6371,23498,9317068,194H -035 -The Staff
6372,23498,9317069,194H -036 -The Staff
6373,23498,9317070,194H -037 -The Staff
6374,23498,9317071,194H -038 -The Staff
6375,23498,9317072,194H -039 -The Staff
6376,23498,9317073,197T -000 -The Staff
6377,23498,9317074,197T -001 -The Staff
6378,23498,9317075,"197T -002 -Bell, Robert"
6379,23498,9317076,"197T -003 -Berger, Charles"
6380,23498,9317077,"197T -004 -Feng, Bo"
6381,23498,9317078,"197T -005 -Ruiz, Jeanette"
6382,23498,9317079,"197T -006 -Theobald, John"
6383,23498,9317080,197T -007 -The Staff
6384,23498,9317081,"197T -008 -Palomares, Nicholas"
6385,23498,9317082,197T -009 -The Staff
6386,23498,9317083,"197T -010 -Taylor, Laramie"
6387,23498,9317084,"197T -021 -Hamilton, Virginia"
6388,23498,9317085,197T -022 -The Staff
6389,23498,9317086,"197T -023 -Shubb, Alisa"
6390,23498,9317087,"197T -024 -Puckering, Catherine"
6391,23498,9317088,"197T -025 -Ruiz, Jeanette"
6392,23498,9317089,197T -031 -The Staff
6393,23498,9317090,197T -032 -The Staff
6394,23498,9317091,197T -033 -The Staff
6395,23498,9317092,197T -034 -The Staff
6396,23498,9317093,197T -035 -The Staff
6397,23498,9317094,197T -036 -The Staff
6398,23498,9317095,197T -037 -The Staff
6399,23498,9317096,197T -038 -The Staff
6400,23498,9317097,197T -039 -The Staff
6401,23498,9317098,198 -000 -The Staff
6402,23498,9317099,"198 -001 -Motley, Michael"
6403,23498,9317100,"198 -002 -Bell, Robert"
6404,23498,9317101,"198 -003 -Berger, Charles"
6405,23498,9317102,"198 -004 -Feng, Bo"
6406,23498,9317103,"198 -005 -Motley, Michael"
6407,23498,9317104,"198 -007 -Taylor, Laramie"
6408,23498,9317105,"198 -008 -Palomares, Nicholas"
6409,23498,9317106,"198 -009 -Puckering, Catherine"
6410,23498,9317107,"198 -010 -Barnett, George"
6411,23498,9317108,"198 -021 -Hamilton, Virginia"
6412,23498,9317109,"198 -022 -Theobald, John"
6413,23498,9317110,"198 -023 -Shubb, Alisa"
6414,23498,9317111,"198 -025 -Pena, Jorge"
6415,23498,9317112,"198 -031 -Ruiz, Jeanette"
6416,23498,9317113,"198 -032 -Cingel, Drew"
6417,23498,9317114,198 -033 -The Staff
6418,23498,9317115,198 -034 -The Staff
6419,23498,9317116,"198 -035 -Hamilton, Virginia"
6420,23498,9317117,"198 -036 -Hilbert, Martin"
6421,23498,9317118,198 -037 -The Staff
6422,23498,9317119,198 -038 -The Staff
6423,23498,9317120,"199 -000 -Hether, Heather"
6424,23498,9317121,"199 -001 -Barnett, George"
6425,23498,9317122,"199 -002 -Bell, Robert"
6426,23498,9317123,"199 -003 -Taylor, Laramie"
6427,23498,9317124,"199 -004 -Hwang, Hyunseo"
6428,23498,9317125,"199 -005 -Motley, Michael"
6429,23498,9317126,"199 -006 -Theobald, John"
6430,23498,9317127,"199 -007 -Feng, Bo"
6431,23498,9317128,"199 -008 -Palomares, Nicholas"
6432,23498,9317129,"199 -009 -Yegiyan, Narine"
6433,23498,9317130,"199 -010 -Puckering, Catherine"
6434,23498,9317131,"199 -021 -Hamilton, Virginia"
6435,23498,9317132,"199 -022 -Puckering, Catherine"
6436,23498,9317133,"199 -023 -Shubb, Alisa"
6437,23498,9317134,"199 -024 -Taylor, Laramie"
6438,23498,9317135,"199 -025 -Ruiz, Jeanette"
6439,23498,9317136,"199 -031 -Cho, Jaeho"
6440,23498,9317137,"199 -032 -Pena, Jorge"
6441,23498,9317138,"199 -033 -Corina, David"
6442,23498,9317139,"199 -034 -Shen, Cuihua"
6443,23498,9317140,199 -035 -The Staff
6444,23498,9317141,199 -036 -The Staff
6445,23498,9317142,199 -037 -The Staff
6446,23498,9317143,199 -038 -The Staff
6447,23498,9317144,199 -039 -The Staff
6448,23498,9317145,"211 -001 -Bell, Robert"
6449,23498,9317146,"221 -001 -Yegiyan, Narine"
6450,23498,9317147,"250 -001 -Wojcieszak, Magdalen"
6451,23498,9317148,"271 -001 -Shen, Cuihua"
6452,23498,9317149,298 -000 -The Staff
6453,23498,9317150,"298 -001 -Barnett, George"
6454,23498,9317151,"298 -002 -Bell, Robert"
6455,23498,9317152,"298 -003 -Cho, Jaeho"
6456,23498,9317153,"298 -004 -Feng, Bo"
6457,23498,9317154,"298 -005 -Hilbert, Martin"
6458,23498,9317155,"298 -006 -Palomares, Nicholas"
6459,23498,9317156,"298 -007 -Pena, Jorge"
6460,23498,9317157,"298 -008 -Shen, Cuihua"
6461,23498,9317158,"298 -009 -Taylor, Laramie"
6462,23498,9317159,"298 -010 -Yegiyan, Narine"
6463,23498,9317160,298 -021 -The Staff
6464,23498,9317161,298 -022 -The Staff
6465,23498,9317162,298 -023 -The Staff
6466,23498,9317163,298 -024 -The Staff
6467,23498,9317164,298 -025 -The Staff
6468,23498,9317165,298 -031 -The Staff
6469,23498,9317166,298 -032 -The Staff
6470,23498,9317167,298 -033 -The Staff
6471,23498,9317168,298 -034 -The Staff
6472,23498,9317169,298 -035 -The Staff
6473,23498,9317170,298 -036 -The Staff
6474,23498,9317171,298 -037 -The Staff
6475,23498,9317172,298 -038 -The Staff
6476,23498,9317173,298 -039 -The Staff
6477,23498,9317174,299 -000 -The Staff
6478,23498,9317175,"299 -001 -Barnett, George"
6479,23498,9317176,"299 -002 -Bell, Robert"
6480,23498,9317177,"299 -003 -Cho, Jaeho"
6481,23498,9317178,"299 -004 -Feng, Bo"
6482,23498,9317179,"299 -005 -Hilbert, Martin"
6483,23498,9317180,"299 -006 -Palomares, Nicholas"
6484,23498,9317181,"299 -007 -Pena, Jorge"
6485,23498,9317182,"299 -008 -Shen, Cuihua"
6486,23498,9317183,"299 -009 -Taylor, Laramie"
6487,23498,9317184,"299 -010 -Yegiyan, Narine"
6488,23498,9317185,"299 -021 -Cingel, Drew"
6489,23498,9317186,"299 -022 -Zhang, Jingwen"
6490,23498,9317187,299 -023 -The Staff
6491,23498,9317188,299 -024 -The Staff
6492,23498,9317189,299 -025 -The Staff
6493,23498,9317190,299 -031 -The Staff
6494,23498,9317191,299 -032 -The Staff
6495,23498,9317192,299 -033 -The Staff
6496,23498,9317193,299 -034 -The Staff
6497,23498,9317194,299 -035 -The Staff
6498,23498,9317195,299 -036 -The Staff
6499,23498,9317196,299 -037 -The Staff
6500,23498,9317197,299 -038 -The Staff
6501,23498,9317198,299 -039 -The Staff
6502,23498,9317199,299R -000 -The Staff
6503,23498,9317200,"299R -001 -Barnett, George"
6504,23498,9317201,"299R -002 -Bell, Robert"
6505,23498,9317202,"299R -003 -Cho, Jaeho"
6506,23498,9317203,"299R -004 -Feng, Bo"
6507,23498,9317204,"299R -005 -Hilbert, Martin"
6508,23498,9317205,"299R -006 -Palomares, Nicholas"
6509,23498,9317206,"299R -007 -Pena, Jorge"
6510,23498,9317207,"299R -008 -Shen, Cuihua"
6511,23498,9317208,"299R -009 -Taylor, Laramie"
6512,23498,9317209,"299R -010 -Yegiyan, Narine"
6513,23498,9317210,"299R -021 -Zhang, Jingwen"
6514,23498,9317211,"299R -022 -Cingel, Drew"
6515,23498,9317212,299R -023 -The Staff
6516,23498,9317213,299R -024 -The Staff
6517,23498,9317214,299R -025 -The Staff
6518,23498,9317215,299R -031 -The Staff
6519,23498,9317216,299R -032 -The Staff
6520,23498,9317217,299R -033 -The Staff
6521,23498,9317218,299R -034 -The Staff
6522,23498,9317219,299R -035 -The Staff
6523,23498,9317220,299R -036 -The Staff
6524,23498,9317221,299R -037 -The Staff
6525,23498,9317222,299R -038 -The Staff
6526,23498,9317223,299R -039 -The Staff
6527,23498,9317224,396 -000 -The Staff
6528,23498,9317225,"396 -001 -Barnett, George"
6529,23498,9317226,"396 -002 -Bell, Robert"
6530,23498,9317227,"396 -003 -Cho, Jaeho"
6531,23498,9317228,"396 -004 -Feng, Bo"
6532,23498,9317229,"396 -005 -Hilbert, Martin"
6533,23498,9317230,"396 -006 -Palomares, Nicholas"
6534,23498,9317231,"396 -007 -Pena, Jorge"
6535,23498,9317232,"396 -008 -Shen, Cuihua"
6536,23498,9317233,"396 -009 -Taylor, Laramie"
6537,23498,9317234,"396 -010 -Yegiyan, Narine"
6538,23498,9317235,"396 -021 -Cingel, Drew"
6539,23498,9317236,"396 -022 -Zhang, Jingwen"
6540,23498,9317237,"396 -023 -Hamilton, Virginia"
6541,23498,9317238,"396 -024 -Theobald, John"
6542,23498,9317239,"396 -025 -Ruiz, Jeanette"
6543,23498,9317240,"396 -031 -Shubb, Alisa"
6544,23498,9317241,"396 -032 -Hether, Heather"
6545,23498,9317242,"396 -033 -Brunner, Steven"
6546,23498,9317243,396 -034 -The Staff
6547,23498,9317244,396 -035 -The Staff
6548,23498,9317245,396 -036 -The Staff
6549,23498,9317246,396 -037 -The Staff
6550,23498,9317247,396 -038 -The Staff
6551,23498,9317248,396 -039 -The Staff
6552,23499,9317249,092 -000 -The Staff
6553,23499,9317250,"092 -001 -Rucker, Margaret"
6554,23499,9317251,"092 -002 -Kaiser, Susan"
6555,23499,9317252,192 -000 -The Staff
6556,23499,9317253,"192 -001 -Rucker, Margaret"
6557,23499,9317254,"192 -002 -Kaiser, Susan"
6558,23499,9317255,198 -000 -The Staff
6559,23499,9317256,"198 -001 -Rucker, Margaret"
6560,23499,9317257,"198 -002 -Kaiser, Susan"
6561,23499,9317258,199 -000 -The Staff
6562,23499,9317259,"199 -001 -Rucker, Margaret"
6563,23499,9317260,"199 -002 -Kaiser, Susan"
6564,23499,9317261,299 -000 -The Staff
6565,23499,9317262,"299 -001 -Rucker, Margaret"
6566,23499,9317263,"299 -002 -Kaiser, Susan"
6567,23500,9304107,"001 -001 -Matheson, Linda"
6568,23500,9304054,"001 -002 -Einarsdottir, Anna"
6569,23500,9304105,"001 -003 -Young, Deborah"
6570,23500,9298347,"002 -001 -Straub, James"
6571,23500,9304055,"002 -002 -Talbott, Nicholas"
6572,23500,9317264,"002 -003 -Ross, Cheryl"
6573,23500,9297191,"003 -001 -Snaebjoernsson, Magn"
6574,23500,9297192,"003 -002 -Konick-Seese, Jeremy"
6575,23500,9297193,"004 -001 -Ammirati, Megan"
6576,23500,9297194,"004 -002 -Morrow, Carmine"
6577,23500,9297139,"004 -003 -Matheson, Linda"
6578,23500,9297140,"004 -004 -Riddle, Amy"
6579,23500,9298212,005 -ALL -TBD
6580,23500,9352325,"007 -ALL -PARRISH, T"
6581,23500,9317277,"010B -001 -Hui, Young"
6582,23500,9317278,"010B -002 -Hui, Young"
6583,23500,9304821,010B -ALL -TBD
6584,23500,9374295,053A -ALL -TBD
6585,23500,9317280,"053C -001 -Sharlet, Jocelyn"
6586,23500,9317281,098 -000 -The Staff
6587,23500,9317282,099 -000 -The Staff
6588,23500,9317283,"110 -001 -Lu, Sheldon"
6589,23500,9298213,"161A -001 -Finney, Gail"
6590,23500,9304101,"166 -001 -Motlagh, Amy"
6591,23500,9304074,"168B -001 -Parrish, Timothy"
6592,23500,9317284,194H -000 -The Staff
6593,23500,9317285,"194H -001 -Larsen, Neil"
6594,23500,9317286,"194H -002 -Stuchebrukhov, Olga"
6595,23500,9317287,"194H -003 -Finney, Gail"
6596,23500,9317288,"194H -004 -Min, Susette"
6597,23500,9317289,"194H -005 -Schiesari, Juliana"
6598,23500,9317290,"194H -006 -Venkatesan, Archana"
6599,23500,9317291,"194H -007 -Dobbins, Gregory"
6600,23500,9317292,"194H -008 -Radwan, Noha"
6601,23500,9317293,"194H -009 -Guynn, Noah"
6602,23500,9317294,"194H -010 -Peluffo, Ana"
6603,23500,9317295,"194H -011 -Ross, Cheryl"
6604,23500,9317296,197T -000 -The Staff
6605,23500,9317297,198 -000 -The Staff
6606,23500,9317298,"198 -001 -Larsen, Neil"
6607,23500,9317299,198 -002 -The Staff
6608,23500,9317300,"198 -003 -Finney, Gail"
6609,23500,9317301,"198 -004 -Schein, Seth"
6610,23500,9317302,"198 -005 -Mc Lean, William"
6611,23500,9317303,198 -006 -The Staff
6612,23500,9317304,"198 -007 -Lokke, Kari"
6613,23500,9317305,"198 -008 -Schildgen, Brenda"
6614,23500,9317306,198 -009 -The Staff
6615,23500,9317307,"198 -010 -Sharlet, Jocelyn"
6616,23500,9317308,199 -000 -The Staff
6617,23500,9317309,"199 -001 -Matheson, Linda"
6618,23500,9317310,"199 -002 -Schiesari, Juliana"
6619,23500,9317311,"199 -003 -Finney, Gail"
6620,23500,9317312,"199 -004 -Newcomb, Robert"
6621,23500,9317313,"199 -005 -Larsen, Neil"
6622,23500,9317314,"199 -006 -Sharlet, Jocelyn"
6623,23500,9317315,"199 -007 -Subialka, Michael"
6624,23500,9317316,"199 -008 -Schildgen, Brenda"
6625,23500,9317317,199 -009 -The Staff
6626,23500,9317318,"199 -010 -Newcomb, Robert"
6627,23500,9317319,"210 -001 -He, Yuming"
6628,23500,9317320,"220 -001 -Schildgen, Brenda"
6629,23500,9317321,250A -000 -The Staff
6630,23500,9317322,"250A -001 -Adejunmobi, Moradewu"
6631,23500,9317323,"250A -002 -Chen, Xiaomei"
6632,23500,9317324,"250A -003 -Finney, Gail"
6633,23500,9317325,"250A -004 -Fort, Jeff"
6634,23500,9317326,"250A -005 -Guynn, Noah"
6635,23500,9317327,"250A -006 -Hernandez-Avila, Ine"
6636,23500,9317328,"250A -007 -Hexter, Ralph"
6637,23500,9317329,"250A -008 -Johns, Alessa"
6638,23500,9317330,"250A -009 -Larsen, Neil"
6639,23500,9317331,"250A -010 -Irwin, Robert"
6640,23500,9317332,"250A -011 -Lu, Sheldon"
6641,23500,9317333,"250A -012 -Peluffo, Ana"
6642,23500,9317334,"250A -013 -Radwan, Noha"
6643,23500,9317335,"250A -014 -Schiesari, Juliana"
6644,23500,9317336,"250A -015 -Schildgen, Brenda"
6645,23500,9317337,"250A -016 -Sharlet, Jocelyn"
6646,23500,9317338,"250A -017 -Simon, Julia"
6647,23500,9317339,"250A -018 -Stuchebrukhov, Olga"
6648,23500,9317340,"250A -019 -Hoesel-Uhlig, Stefan"
6649,23500,9317341,"250A -020 -Venkatesan, Archana"
6650,23500,9317342,"250A -021 -Warner, Tobias"
6651,23500,9317343,"250A -022 -Yeh, Michelle"
6652,23500,9317344,"250A -023 -Clover, Joshua"
6653,23500,9317345,"250A -024 -Zhang, Chunjie"
6654,23500,9317346,250A -025 -The Staff
6655,23500,9317347,250A -026 -The Staff
6656,23500,9317348,250B -000 -The Staff
6657,23500,9317349,"250B -001 -Adejunmobi, Moradewu"
6658,23500,9317350,"250B -002 -Chen, Xiaomei"
6659,23500,9317351,"250B -003 -Finney, Gail"
6660,23500,9317352,"250B -004 -Fort, Jeff"
6661,23500,9317353,"250B -005 -Guynn, Noah"
6662,23500,9317354,"250B -006 -Hernandez-Avila, Ine"
6663,23500,9317355,"250B -007 -Hexter, Ralph"
6664,23500,9317356,"250B -008 -Johns, Alessa"
6665,23500,9317357,"250B -009 -Larsen, Neil"
6666,23500,9317358,"250B -010 -Ronda, Margaret"
6667,23500,9317359,"250B -011 -Lu, Sheldon"
6668,23500,9317360,"250B -012 -Peluffo, Ana"
6669,23500,9317361,"250B -013 -Radwan, Noha"
6670,23500,9317362,"250B -014 -Schiesari, Juliana"
6671,23500,9317363,"250B -015 -Schildgen, Brenda"
6672,23500,9317364,"250B -016 -Sharlet, Jocelyn"
6673,23500,9317365,"250B -017 -Simon, Julia"
6674,23500,9317366,"250B -018 -Stuchebrukhov, Olga"
6675,23500,9317367,"250B -019 -Hoesel-Uhlig, Stefan"
6676,23500,9317368,"250B -020 -Venkatesan, Archana"
6677,23500,9317369,"250B -021 -Warner, Tobias"
